Mol#,Iso#,Wv #,Intensity,Einstein A-Coef,Air Width,Self Width,Lower State E,Temp Dep,Press Shift
1,3,7298.156,2.35E-29,6.52E-01,0.0392,0.333,2332.5917,0.57,-0.01664
1,5,7298.173481,7.45E-28,1.31E+00,0.093,0.412,149.188,0.69,-0.004528
1,4,7298.203037,2.67E-26,1.70E-01,0.0872,0.371,308.6157,0.63,-0.01132
1,1,7298.2153,1.44E-29,1.03E-01,0.0883,0.391,3565.4546,0.67,-0.00474
1,1,7298.2191,1.53E-25,5.66E-01,0.0809,0.371,2042.7533,0.63,-0.01132
1,4,7298.244453,4.55E-28,3.50E+00,0.0814,0.371,1797.4463,0.63,-0.01384
1,1,7298.2453,5.43E-28,7.89E-01,0.044,0.333,3101.142,0.57,-0.02602
1,1,7298.269,1.63E-27,7.90E-01,0.0483,0.333,3101.1234,0.57,-0.01922
1,1,7298.2696,4.53E-27,2.66E-01,0.0329,0.235,2550.8816,0.4,-0.03156
1,4,7298.28703,2.43E-28,2.95E+00,0.0823,0.371,1892.083,0.63,-0.01
1,3,7298.336733,9.22E-28,4.10E-01,0.0501,0.281,1521.5883,0.47,0
1,1,7298.35234,7.66E-23,1.13E+00,0.079,0.44,709.6082,0.61,-0.011049
1,1,7298.3676,4.08E-28,3.63E-03,0.0428,0.281,2321.905,0.47,-0.016248
1,5,7298.381286,1.30E-28,9.00E-01,0.0861,0.371,465.5831,0.63,-0.015159
1,1,7298.4113,7.27E-27,3.68E-06,0.0961,0.434,136.7617,0.71,-0.002088
1,4,7298.420625,1.78E-29,6.51E-01,0.0748,0.352,2119.2114,0.61,-0.01146
1,1,7298.4609,1.31E-28,3.50E-03,0.0392,0.281,2321.8117,0.47,-0.015904
1,3,7298.4624,1.37E-29,8.45E-02,0.0906,0.412,1817.6264,0.69,-0.00482
1,2,7298.5084,1.54E-28,1.16E-01,0.0608,0.265,1767.225,0.44,-0.002148
1,1,7298.5183,3.88E-29,4.14E-04,0.0865,0.434,1907.4502,0.71,-0.00968
1,6,7298.524043,1.17E-28,2.23E+00,0.0832,0.412,293.9945,0.69,-0.00946
1,3,7298.5253,1.13E-27,1.16E+00,0.044,0.333,1405.1809,0.57,-0.02602
1,3,7298.5253,1.13E-27,1.16E+00,0.0496,0.333,1405.1809,0.57,-0.01372
1,1,7298.5541,1.11E-29,2.25E-01,0.0331,0.195,4017.9062,0.34,-0.01536
1,4,7298.672805,1.77E-29,6.49E-01,0.076,0.352,2118.9452,0.61,-0.01304
1,1,7298.68758,1.30E-23,1.64E+00,0.0681,0.385,1446.1279,0.51,-0.01764
1,1,7298.7077,4.71E-28,2.79E-04,0.0728,0.298,1538.1488,0.51,-0.01648
1,1,7298.789,1.02E-25,9.56E-01,0.0401,0.281,2142.5967,0.47,-0.017616
1,1,7298.8248,1.89E-29,1.06E-03,0.0739,0.333,2630.1924,0.57,-0.00364
1,3,7298.9029,8.11E-29,7.70E-01,0.0903,0.412,1999.4635,0.69,-0.01654
1,4,7298.939145,3.02E-29,1.96E-03,0.0672,0.315,841.3675,0.55,-0.01804
1,6,7298.951019,4.92E-29,1.93E+00,0.0748,0.391,477.4014,0.67,-0.01284
1,2,7298.9856,2.29E-29,1.55E-03,0.0561,0.298,1440.288,0.51,-0.01004
1,3,7298.9882,1.35E-27,8.05E+00,0.0837,0.32,1903.5693,0.69,-0.0125
1,6,7299.015138,5.17E-29,9.78E-01,0.0861,0.391,292.3695,0.67,-0.004271
1,1,7299.0248,3.91E-29,1.90E-03,0.076,0.352,2572.1393,0.61,-0.01342
1,1,7299.0458,1.83E-27,5.13E-04,0.0618,0.315,1340.8845,0.55,-0.01924
1,6,7299.082314,4.91E-29,1.93E+00,0.0746,0.391,477.4183,0.67,-0.0112
1,2,7299.0894,3.57E-24,1.08E+00,0.0936,0.52,172.8827,0.71,-0.0081
1,1,7299.1755,7.06E-28,1.63E-02,0.023,0.221,2358.3005,0.37,-0.03136
1,4,7299.196399,1.60E-28,1.98E-01,0.0645,0.25,1543.2439,0.41,-0.03076
1,3,7299.2238,1.56E-28,4.47E+00,0.0814,0.412,2000.5992,0.69,-0.00946
1,3,7299.2625,2.84E-26,1.42E-01,0.077,0.43,446.2452,0.63,-0.01692
1,2,7299.2679,4.00E-28,5.24E-04,0.0742,0.371,550.4507,0.63,-0.01532
1,1,7299.319,1.60E-27,4.19E-01,0.0229,0.221,2872.5788,0.37,-0.02226
1,5,7299.333112,6.57E-29,1.07E+00,0.0743,0.333,696.1234,0.57,-0.00532
1,6,7299.344051,1.47E-28,1.27E+00,0.0961,0.434,91.0322,0.71,-0.00406
1,2,7299.3867,1.44E-27,6.28E-01,0.0341,0.333,1574.678,0.57,-0.0236
1,2,7299.3873,4.30E-27,6.25E-01,0.0378,0.186,1574.6776,0.57,-0.02632
1,3,7299.3935,1.21E-25,1.01E+00,0.0922,0.47,325.8804,0.67,-0.0103
1,1,7299.4001,2.04E-28,9.49E-05,0.0738,0.281,1525.135,0.47,-0.000484
1,1,7299.4182,8.47E-26,1.41E-03,0.076,0.352,931.237,0.61,-0.01342
1,1,7299.43107,1.00E-20,5.76E+00,0.1032,0.46,42.3717,0.73,-0.008779
1,2,7299.4639,1.46E-27,1.29E+00,0.0269,0.315,1989.3521,0.55,-0.0097
1,2,7299.4641,4.86E-28,1.29E+00,0.0269,0.315,1989.3519,0.55,-0.010932
1,4,7299.477892,7.33E-28,3.55E+00,0.0892,0.391,1673.0176,0.67,-0.00722
1,1,7299.4878,6.55E-26,7.61E-02,0.0975,0.456,1677.0614,0.72,-0.0025
1,1,7299.5448,6.81E-24,4.09E-01,0.045,0.298,1293.6337,0.51,-0.01168
1,5,7299.568437,3.92E-29,1.12E+00,0.071,0.315,835.0479,0.55,-0.00934
1,5,7299.579484,5.14E-28,1.11E+00,0.1079,0.48,29.46,0.73,-0.002057
1,3,7299.6353,3.19E-24,5.50E+00,0.0906,0.5,134.1454,0.72,-0.007719
1,1,7299.6418,8.18E-28,4.32E-02,0.0695,0.315,2688.0795,0.55,-0.004432
1,2,7299.65388,1.61E-29,4.42E-01,0.0501,0.281,2714.906,0.47,0
1,1,7299.6657,4.88E-28,1.73E-02,0.0481,0.333,2337.4631,0.57,-0.012576
1,1,7299.6797,3.94E-28,6.91E-03,0.0851,0.352,2392.5924,0.61,-0.01336
1,3,7299.6962,6.65E-27,2.72E-01,0.061,0.35,742.399,0.57,-0.017129
1,5,7299.697624,9.79E-29,9.90E-01,0.0709,0.352,572.1281,0.61,-0.013486
1,1,7299.7743,1.56E-29,1.29E-03,0.0199,0.208,2660.9448,0.35,-0.008268
1,3,7299.7746,1.79E-26,6.89E-02,0.0944,0.47,299.439,0.69,-0.00954
1,1,7299.7819,2.31E-29,7.53E-01,0.0823,0.412,3877.5752,0.69,-0.01018
1,1,7299.8082,2.73E-25,8.59E-01,0.0422,0.281,2144.0458,0.47,-0.01856
1,6,7299.818992,1.32E-28,1.29E+00,0.0885,0.412,155.7616,0.69,-0.015005
1,1,7299.8344,3.39E-29,1.81E-03,0.0435,0.25,2756.4142,0.41,-0.022864
1,4,7299.926542,2.07E-29,5.14E-01,0.0733,0.371,2009.2208,0.63,-0.0166
1,1,7299.9402,1.09E-28,6.89E-03,0.032,0.298,2705.1392,0.51,-0.01886
1,1,7299.9706,1.07E-25,1.39E-01,0.0145,0.265,1962.5062,0.44,-0.015688
1,1,7299.9944,2.21E-27,1.70E-02,0.0293,0.221,2358.2996,0.37,-0.02186
1,4,7300.000229,2.07E-29,5.14E-01,0.073,0.371,2009.1465,0.63,-0.01724
1,1,7300.0205,3.90E-29,1.97E-02,0.0254,0.352,3109.9112,0.61,-0.010988
1,1,7300.022,1.29E-29,1.96E-02,0.0193,0.352,3109.9113,0.61,-0.007732
1,2,7300.0494,1.72E-28,5.34E-03,0.0832,0.315,1279.7974,0.55,-0.01702
1,1,7300.067,1.51E-28,2.36E-03,0.0374,0.25,2248.0632,0.41,-0.02226
1,4,7300.087321,2.61E-29,4.03E-04,0.0792,0.352,490.4274,0.61,-0.00918
1,1,7300.1129,4.03E-26,2.60E-03,0.0656,0.281,1327.1096,0.47,-0.017608
1,2,7300.1333,1.37E-27,3.46E-01,0.03,0.265,1767.3387,0.44,-0.01976
1,4,7300.138772,2.38E-28,1.74E+00,0.071,0.235,1922.8881,0.4,-0.00556
1,1,7300.2043,1.61E-27,2.28E-03,0.0162,0.265,1962.5062,0.44,-0.02172
1,3,7300.2693,2.97E-28,3.97E-01,0.0362,0.281,1521.7823,0.47,-0.01718
1,2,7300.2872,2.34E-28,4.14E+00,0.0562,0.371,2536.9094,0.63,-0.01268
1,3,7300.3161,1.77E-28,1.17E-02,0.0693,0.44,814.6109,0.61,-0.01822
1,2,7300.3623,7.77E-29,4.13E+00,0.0566,0.371,2536.9348,0.63,-0.01334
